stream_name,depth
BandwidthAdjustDecreaseChannels_1_out0_stream_3,458
StreamingMemory_17_out0_stream_0,2
StreamingMemory_17_out1_stream_0,2
BandwidthAdjustIncreaseChannels_2_out0_stream_0,2
BandwidthAdjustIncreaseChannels_2_out0_stream_1,2
BandwidthAdjustIncreaseChannels_2_out0_stream_2,2
BandwidthAdjustIncreaseChannels_2_out0_stream_3,2
StreamingMemory_18_out0_stream_0,2
StreamingMemory_18_out1_stream_0,2
StreamingLineBuffer_6_out0_stream_0,10
StreamingLineBuffer_6_out0_stream_1,10
StreamingLineBuffer_6_out0_stream_2,10
StreamingLineBuffer_6_out0_stream_3,10
StreamingMemory_19_out0_stream_0,2
StreamingMemory_19_out1_stream_0,2
StreamingConv_4_out0_stream_0,28
StreamingConv_4_out0_stream_1,28
StreamingConv_4_out0_stream_2,28
StreamingConv_4_out0_stream_3,28
StreamingMemory_20_out0_stream_0,2
StreamingMemory_20_out0_stream_1,2
StreamingMemory_20_out0_stream_2,2
StreamingMemory_20_out0_stream_3,2
StreamingMemory_20_out0_stream_4,2
StreamingMemory_20_out0_stream_5,2
StreamingMemory_20_out0_stream_6,2
StreamingMemory_20_out0_stream_7,2
StreamingMemory_20_out0_stream_8,2
StreamingMemory_20_out1_stream_0,2
BandwidthAdjustDecreaseChannels_2_out0_stream_0,2
BandwidthAdjustDecreaseChannels_2_out0_stream_1,2
BandwidthAdjustDecreaseChannels_2_out0_stream_2,2
BandwidthAdjustDecreaseChannels_2_out0_stream_3,2
StreamingMemory_21_out0_stream_0,2
StreamingMemory_21_out1_stream_0,2
StreamingLineBuffer_7_out0_stream_0,4
StreamingLineBuffer_7_out0_stream_1,4
StreamingLineBuffer_7_out0_stream_2,4
StreamingLineBuffer_7_out0_stream_3,4
StreamingLineBuffer_7_out0_stream_4,4
StreamingLineBuffer_7_out0_stream_5,4
StreamingLineBuffer_7_out0_stream_6,4
StreamingLineBuffer_7_out0_stream_7,4
StreamingLineBuffer_7_out0_stream_8,4
StreamingLineBuffer_7_out0_stream_9,4
StreamingLineBuffer_7_out0_stream_10,4
StreamingLineBuffer_7_out0_stream_11,4
StreamingLineBuffer_7_out0_stream_12,4
StreamingLineBuffer_7_out0_stream_13,4
StreamingLineBuffer_7_out0_stream_14,4
StreamingLineBuffer_7_out0_stream_15,4
StreamingLineBuffer_7_out0_stream_16,4
StreamingLineBuffer_7_out0_stream_17,4
StreamingLineBuffer_7_out0_stream_prepad_0,291
StreamingLineBuffer_7_out0_stream_prepad_1,147
StreamingLineBuffer_7_out0_stream_prepad_2,2598
StreamingLineBuffer_7_out0_stream_prepad_3,2598
StreamingLineBuffer_7_out0_stream_prepad_4,149
StreamingLineBuffer_7_out0_stream_prepad_5,5
StreamingLineBuffer_7_out0_stream_prepad_6,294
StreamingLineBuffer_7_out0_stream_prepad_7,149
StreamingLineBuffer_7_out0_stream_prepad_8,583
StreamingLineBuffer_7_out0_stream_prepad_9,583
StreamingLineBuffer_7_out0_stream_prepad_10,294
StreamingLineBuffer_7_out0_stream_prepad_11,151
StreamingLineBuffer_7_out0_stream_prepad_12,440
StreamingLineBuffer_7_out0_stream_prepad_13,296
StreamingLineBuffer_7_out0_stream_prepad_14,441
StreamingLineBuffer_7_out0_stream_prepad_15,441
StreamingLineBuffer_7_out0_stream_prepad_16,441
StreamingLineBuffer_7_out0_stream_prepad_17,297
StreamingLineBuffer_7_buffer_stream_0,145
StreamingLineBuffer_7_buffer_stream_1,145
StreamingLineBuffer_7_buffer_stream_2,2017
StreamingLineBuffer_7_buffer_stream_3,2017
StreamingLineBuffer_7_buffer_stream_4,1873
StreamingLineBuffer_7_buffer_stream_5,1873
StreamingLineBuffer_7_buffer_stream_6,145
StreamingLineBuffer_7_buffer_stream_7,145
StreamingLineBuffer_7_buffer_stream_8,2017
StreamingLineBuffer_7_buffer_stream_9,2017
StreamingLineBuffer_7_buffer_stream_10,1873
StreamingLineBuffer_7_buffer_stream_11,1873
StreamingLineBuffer_7_buffer_stream_12,145
StreamingLineBuffer_7_buffer_stream_13,145
StreamingMemory_22_out0_stream_0,2
StreamingMemory_22_out1_stream_0,2
StreamingDepthwiseConv_2_out0_stream_0,3
StreamingDepthwiseConv_2_out0_stream_1,3
StreamingDepthwiseConv_2_out0_stream_2,3
StreamingDepthwiseConv_2_out0_stream_3,3
StreamingMemory_23_out0_stream_0,2
StreamingMemory_23_out1_stream_0,2
BandwidthAdjustIncreaseChannels_3_out0_stream_0,2
BandwidthAdjustIncreaseChannels_3_out0_stream_1,2
BandwidthAdjustIncreaseChannels_3_out0_stream_2,2
BandwidthAdjustIncreaseChannels_3_out0_stream_3,2
StreamingMemory_24_out0_stream_0,2
StreamingMemory_24_out1_stream_0,2
StreamingLineBuffer_8_out0_stream_0,16
StreamingLineBuffer_8_out0_stream_1,16
StreamingLineBuffer_8_out0_stream_2,16
StreamingLineBuffer_8_out0_stream_3,16
StreamingMemory_25_out0_stream_0,2
StreamingMemory_25_out1_stream_0,2
StreamingConv_5_out0_stream_0,3
StreamingConv_5_out0_stream_1,3
StreamingConv_5_out0_stream_2,3
StreamingConv_5_out0_stream_3,3
StreamingMemory_26_out0_stream_0,2
StreamingMemory_26_out0_stream_1,2
StreamingMemory_26_out0_stream_2,2
StreamingMemory_26_out0_stream_3,2
StreamingMemory_26_out0_stream_4,2
StreamingMemory_26_out0_stream_5,2
StreamingMemory_26_out0_stream_6,2
StreamingMemory_26_out0_stream_7,2
StreamingMemory_26_out0_stream_8,2
StreamingMemory_26_out1_stream_0,2
StreamingAdd_0_out0_stream_0,4
StreamingAdd_0_out0_stream_1,4
StreamingAdd_0_out0_stream_2,4
StreamingAdd_0_out0_stream_3,4
StreamingMemory_27_out0_stream_0,2
StreamingMemory_27_out1_stream_0,2
BandwidthAdjustIncreaseChannels_4_out0_stream_0,2
BandwidthAdjustIncreaseChannels_4_out0_stream_1,2
BandwidthAdjustIncreaseChannels_4_out0_stream_2,2
BandwidthAdjustIncreaseChannels_4_out0_stream_3,2
StreamingMemory_28_out0_stream_0,2
StreamingMemory_28_out1_stream_0,2
StreamingLineBuffer_9_out0_stream_0,8
StreamingLineBuffer_9_out0_stream_1,8
StreamingLineBuffer_9_out0_stream_2,8
StreamingLineBuffer_9_out0_stream_3,8
StreamingMemory_29_out0_stream_0,2
StreamingMemory_29_out1_stream_0,2
StreamingConv_6_out0_stream_0,3
StreamingConv_6_out0_stream_1,3
StreamingConv_6_out0_stream_2,74
StreamingConv_6_out0_stream_3,74
StreamingMemory_30_out0_stream_0,2
StreamingMemory_30_out1_stream_0,2
BandwidthAdjustDecreaseStreams_0_out0_stream_0,3
BandwidthAdjustDecreaseStreams_0_out0_stream_1,3
StreamingMemory_31_out0_stream_0,2
StreamingMemory_31_out1_stream_0,2
StreamingLineBuffer_10_out0_stream_0,4
StreamingLineBuffer_10_out0_stream_1,4
