stream_name,depth
StreamingMemory_10_out1_stream_0,2
TensorDuplicator_1_out0_stream_0,13
TensorDuplicator_1_out0_stream_1,13
TensorDuplicator_1_out1_stream_0,1347
TensorDuplicator_1_out1_stream_1,1347
StreamingMemory_11_out0_stream_0,2
StreamingMemory_11_out1_stream_0,2
StreamingLineBuffer_4_out0_stream_0,6
StreamingLineBuffer_4_out0_stream_prepad_0,4
StreamingLineBuffer_4_out0_stream_prepad_1,4
StreamingMemory_12_out0_stream_0,2
StreamingMemory_12_out1_stream_0,2
StreamingConv_4_out0_stream_0,4
StreamingConv_4_out0_stream_1,4
StreamingMemory_13_out0_stream_0,2
StreamingMemory_13_out1_stream_0,2
StreamingSwish_4_out0_stream_0,12
StreamingSwish_4_out0_stream_1,28
StreamingMemory_14_out0_stream_0,2
StreamingMemory_14_out1_stream_0,2
StreamingLineBuffer_5_out0_stream_0,9
StreamingLineBuffer_5_out0_stream_prepad_0,5
StreamingLineBuffer_5_out0_stream_prepad_1,5
StreamingLineBuffer_5_out0_stream_prepad_2,6
StreamingLineBuffer_5_out0_stream_prepad_3,6
StreamingLineBuffer_5_out0_stream_prepad_4,6
StreamingLineBuffer_5_out0_stream_prepad_5,5
StreamingLineBuffer_5_out0_stream_prepad_6,5
StreamingLineBuffer_5_out0_stream_prepad_7,6
StreamingLineBuffer_5_out0_stream_prepad_8,6
StreamingLineBuffer_5_out0_stream_prepad_9,6
StreamingLineBuffer_5_out0_stream_prepad_10,6
StreamingLineBuffer_5_out0_stream_prepad_11,6
StreamingLineBuffer_5_buffer_stream_0,17
StreamingLineBuffer_5_buffer_stream_1,17
StreamingLineBuffer_5_buffer_stream_2,1265
StreamingLineBuffer_5_buffer_stream_3,1265
StreamingLineBuffer_5_buffer_stream_4,17
StreamingLineBuffer_5_buffer_stream_5,17
StreamingLineBuffer_5_buffer_stream_6,1265
StreamingLineBuffer_5_buffer_stream_7,1265
StreamingLineBuffer_5_buffer_stream_8,17
StreamingLineBuffer_5_buffer_stream_9,17
StreamingMemory_15_out0_stream_0,2
StreamingMemory_15_out1_stream_0,2
StreamingConv_5_out0_stream_0,4
StreamingConv_5_out0_stream_1,4
StreamingMemory_16_out0_stream_0,2
StreamingMemory_16_out1_stream_0,2
StreamingSwish_5_out0_stream_0,3
StreamingSwish_5_out0_stream_1,3
StreamingMemory_17_out0_stream_0,2
StreamingMemory_17_out1_stream_0,2
StreamingAdd_0_out0_stream_0,3
StreamingAdd_0_out0_stream_1,3
StreamingMemory_18_out0_stream_0,2
StreamingMemory_18_out1_stream_0,2
StreamingConcat_0_out0_stream_0,25
StreamingConcat_0_out0_stream_1,25
StreamingMemory_19_out0_stream_0,2
StreamingMemory_19_out1_stream_0,2
StreamingLineBuffer_6_out0_stream_0,6
StreamingLineBuffer_6_out0_stream_prepad_0,4
StreamingLineBuffer_6_out0_stream_prepad_1,4
StreamingMemory_20_out0_stream_0,2
